#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
17029558	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
14691534	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
11604102	0.0000	0	0	2.0000	2	2	0.0000	1.0000	1.0000	1.0000
14675480	0.0000	0	0	7.0000	7	7	0.0000	1.0000	1.0000	1.0000
17465682	0.0000	0	1	12.0000	13	12	0.0769	1.0000	0.9231	0.9600
15328538	0.0000	0	1	13.0000	14	13	0.0714	1.0000	0.9286	0.9630
16027110	0.0000	0	1	1.0000	2	1	0.5000	1.0000	0.5000	0.6667
16968134	0.0000	0	0	2.0000	2	2	0.0000	1.0000	1.0000	1.0000
17206865	0.0000	0	2	15.0000	17	15	0.1176	1.0000	0.8824	0.9375
15018652	0.0000	7	0	0.0000	0	7	1.0000	0.0000	0.0000	0.0000
16611361	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
16800892	0.0000	2	0	1.0000	1	3	2.0000	0.3333	1.0000	0.5000
15238161	1.4010	0	0	0.5990	2	2	0.7005	0.2995	0.2995	0.2995
17201918	0.0000	0	1	2.0000	3	2	0.3333	1.0000	0.6667	0.8000
15070402	0.0000	0	15	9.0000	24	9	0.6250	1.0000	0.3750	0.5455
17565376	0.0000	0	2	4.0000	6	4	0.3333	1.0000	0.6667	0.8000
17677002	0.0000	0	0	2.0000	2	2	0.0000	1.0000	1.0000	1.0000
15560850	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
16787536	0.0000	0	0	1.0000	1	1	0.0000	1.0000	1.0000	1.0000
TOTAL	1.4010	9	23	75.5990	100	86	0.3340	0.8791	0.7560	0.8129
